primary_source_concept_id,primary_source,secondary_source_concept_id,secondary_source,current_source_question_concept_id,source_question_text,grid_source_question_name,question_concept_id,current_question_text,question_type,response_concept_id,current_format_value
129084651,Survey,716117817,Where You Live and Work,809728747,Address 7- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years. - SOURCE,,390463636,6-Previous State/Province,,,
129084651,Survey,716117817,Where You Live and Work,809728747,Address 7- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years. - SOURCE,,703944664,6-Previous City,,,
129084651,Survey,716117817,Where You Live and Work,809728747,Address 7- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years. - SOURCE,,903490632,6-Previous Full Street name,,,
129084651,Survey,716117817,Where You Live and Work,809728747,Address 7- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years. - SOURCE,,906119853,"6-Previous Apartment, suite, unit, building, etc.",,,
129084651,Survey,716117817,Where You Live and Work,809728747,Address 7- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years. - SOURCE,,915222355,6-Previous Country,,,
129084651,Survey,716117817,Where You Live and Work,823509509,"Seasonal Address 2- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank]. - SOURCE",,175758099,"Seasonal Address 2- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,123108471,0 = Water from the tap or refrigerator that has not been filtered or treated
129084651,Survey,716117817,Where You Live and Work,823509509,"Seasonal Address 2- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank]. - SOURCE",,175758099,"Seasonal Address 2- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,178420302,77 = Unavailable/Unknown
129084651,Survey,716117817,Where You Live and Work,823509509,"Seasonal Address 2- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank]. - SOURCE",,175758099,"Seasonal Address 2- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,254061941,2= Water that was filtered using a filter like Brita or PUR in a pitcher or on a faucet
129084651,Survey,716117817,Where You Live and Work,823509509,"Seasonal Address 2- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank]. - SOURCE",,175758099,"Seasonal Address 2- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,311981718,"5= Bottled water, including water from a store dispenser or delivered to your home"
129084651,Survey,716117817,Where You Live and Work,823509509,"Seasonal Address 2- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank]. - SOURCE",,175758099,"Seasonal Address 2- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,354856090,4= Water that was filtered with another type of filter (under sink or whole house)
129084651,Survey,716117817,Where You Live and Work,823509509,"Seasonal Address 2- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank]. - SOURCE",,175758099,"Seasonal Address 2- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,404651070,3= Water that was filtered using reverse osmosis (under sink or whole house)
129084651,Survey,716117817,Where You Live and Work,823509509,"Seasonal Address 2- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank]. - SOURCE",,175758099,"Seasonal Address 2- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,463122075,1= Water from a refrigerator that has a water filter
